"query","long","lat"
"Reno to Dallas,TX","-97.558236","32.938788"
"Ford City,PA","-79.52977","40.77229"
"St. Louis County,MO","-90.040072","36.247574"
"Hodgenville,KY","-85.707267","37.559321"
"Emerald Bay Catalina island,CA","-117.806485","33.554727"
"Zelionople,PA","-80.10939","40.7609"
"Riverside,PA","-75.556297","41.485915"
"Hampton,NE","-97.88589","40.8789"
"Yukon,OK","-97.750009","35.489527"
"Dunkirk,NY","-79.328287","42.487716"
"Wadley,AL","-85.480892","33.207578"
"Lyman,UT","-111.58963","38.39692"
"Northborough,MA","-71.64282","42.322118"
"Haubstadt,IN","-87.577358","38.202701"
"Neenah,WI","-88.527574","44.182337"
"Floyd,VA","-80.327524","36.895714"
"Jamestown,OH","-83.766709","39.674084"
"Bellaire,MI","-85.198742","44.997248"
"Sheridan,MT","-112.19694","45.45548"
"Port Mansfield,TX","-97.426247","26.554299"
"Shoreham,NY","-72.9076","40.95732"
"Ellisville,MO","-90.559271","38.603679"
"Grayson,KY","-83.000742","38.324893"
"Gwynn Oak,MD","-76.692749","39.332607"
"Goat Island,SC","-80.827748","32.567715"
"Abingdon,VA","-82.026738","36.740217"
"Pompono Beach,FL","-80.089873","26.231958"
"Corydon,IN","-86.145211","38.1863"
"Pacheco,CA","-122.075241","37.983533"
"Arnold,MO","-90.37762","38.43283"
"Mineral City,OH","-81.343581","40.570507"
"Wyoming,MI","-85.692805","42.897707"
"Adams,MA","-73.11862","42.62776"
"Pierce City,MO","-93.97419","36.984539"
"Kau,HI","-156.377308","20.920239"
"Madison,TN","-86.706296","36.259503"
"Belmont,NH","-71.47785","43.44536"
"Lake CIty,FL","-82.68778","30.105451"
"Fairdale,KY","-85.758416","38.096526"
"Plain City,OH","-83.307323","40.057901"
"Yarmouth,MA","-70.298442","41.657863"
"Marion,KS","-96.965255","38.284561"
"Grand Blanc,MI","-83.67376","42.9227"
"Fox Island,WA","-118.982099","46.978609"
"Eureka,MT","-115.05378","48.87635"
"Mt Vernon,WA","-122.317021","48.394203"
"Hanna,WY","-106.552216","41.869647"
"East Durham,NY","-74.123477","42.377483"
"Glendale,AZ","-112.177935","33.531753"
"Camp Lejeune,NC","-77.463687","34.664035"
"Buffalo Valley,OK","-98.86677","36.592068"
"Tappan,NY","-73.948404","41.027646"
"Trenton,GA","-85.50208","34.871687"
"Kirtland,OH","-81.361499","41.628937"
"Ventnor,NJ","-74.522897","39.317131"
"Watertown Square,MA","-71.18758","42.364422"
"Thornton Cleveleys, Lancashire,","-3.0428798","53.8781587"
"Gulf of Mexico,FL","-81.106819","26.81578"
"Middleburg HTS,OH","-81.812912","41.36144"
"Baileyton,TN","-82.856325","36.068913"
"Middletown,DE","-75.677535","39.485721"
"Granby,MA","-72.504086","42.262285"
"Wolcott,NY","-76.840547","43.224693"
"Warner Robbins,GA","-83.608905","32.614785"
"Iselin,NJ","-74.315042","40.569211"
"Dean,TX","-98.479881","33.905544"
"Mindoro,WI","-91.03295","44.021422"
"Northumberland County,PA","-76.672162","40.951713"
"Petit Jean Mountain,AR","-94.108759","36.322558"
"Somerville,TX","-96.526729","30.364879"
"Fairview,MI","-84.011959","44.689286"
"New Castle,DE","-75.651466","39.592895"
"Cape Lookout,NC","-77.618222","35.922312"
"California Hotsprings,CA","-118.021353","35.125624"
"Shilo,IL","-89.407831","38.086207"
"Princeton,IL","-89.452044","41.424736"
"Maryville,TN","-84.076895","35.688378"
"Sterling,OK","-98.167941","34.749594"
"Frenchtown,MT","-114.251384","47.065558"
"Acton,CA","-118.18583","34.48319"
"Carlyss,LA","-93.37169","30.290269"
"Myrtle Beach,NC","-82.421473","35.605083"
"Clyde,NC","-82.978588","35.637588"
"Bethesda,OH","-81.065991","39.996312"
"Thomaston,CT","-73.098657","41.658721"
"Estacada,OR","-122.247547","45.226738"
"Elizibethtown,IL","-90.082447","42.190612"
"Ideal,GA","-84.212159","32.372937"
"Grants Pass,OR","-123.338332","42.535654"
"North Camano Island - Buena Vista  area- above Utsalady Bay,WA","-120.324775","46.435629"
"Milwaukee,WI","-87.958409","43.011264"
"Oakham, Rutland,","-0.7286769","52.670952"
"Scottsbluff,NE","-103.622904","41.922838"
"Findlay,OH","-83.650714","40.993263"
"Euless,TX","-97.075688","32.859305"
"Holliday,TX","-98.711928","33.711373"
"Millstadt,IL","-90.092336","38.471651"
"Hegins,PA","-76.49774","40.65148"
"Galesburg,MI","-85.41806","42.28865"
"Flemington,NJ","-74.863283","40.50786"
"New Kensington,PA","-79.726079","40.557925"
"Santee,CA","-116.994511","32.843956"
"Plymouth,WI","-87.975773","43.768454"
"Dull Center,WY","-108.382595","43.079768"
"Dublin,GA","-82.938121","32.459291"
"Springfield,CO","-102.677359","37.371522"
"Miami,OK","-94.854482","36.842401"
"Mankato,MN","-93.978863","44.128325"
"Fletcher,OH","-84.100988","40.144491"
"Saddle Mountains,WA","-122.384975","47.589298"
"Castroville,CA","-121.735759","36.782556"
"Lake Mary,FL","-81.350772","28.7577"
"Fallston,MD","-76.439035","39.531206"
"Kappa,IL","-89.007852","40.675869"
"Eastgate,WA","-122.144365","47.613825"
"Guilderland,NY","-73.91151","42.70452"
"Sun Prairie,WI","-89.209418","43.195712"
"Maplewood,MO","-90.32456","38.612552"
"Evergreen,CO","-105.223945","39.522014"
"Ruther Glen,VA","-77.437767","37.948572"
"Danville,VT","-72.123508","44.437306"
"Greenfield,OH","-83.38602","39.349996"
"Frazier Park,CA","-119.20368","34.842272"
"Deridder,LA","-93.28905","30.84631"
"West of Rye,CO","-102.558526","38.092787"
"Onamia,MN","-93.663152","45.943108"
"Port Jeff Station,NY","-73.027251","40.906641"
"Madison,SD","-97.091339","44.054223"
"Pataskala,OH","-82.624424","40.014869"
"Hartland,ME","-69.45866","44.88152"
"Sunshine,AR","-91.529565","33.187065"
"Old Valmeyer Bottoms-Valmeyer,IL","-90.219241","38.442888"
"Grafton,IL","-90.43136","38.98414"
"Lynnville,IN","-87.283955","38.162899"
"New Haven,IN","-84.962038","41.102098"
"Midland,NC","-80.535601","35.250608"
"Albion,WI","-89.069835","42.879449"
"Ashdown,AR","-94.130221","33.704625"
"Ypsilanti Township,MI","-83.659426","41.958298"
"Osgood, Pierceville, Milan,IN","-85.22819","39.115266"
"Davis,CA","-121.798469","38.55413"
"Harvester,MO","-90.580678","38.745885"
"Elk Park,NC","-81.97817","36.15735"
"Brixham.Devon,","-3.5148777","50.3953233"
"Pilot Rock,OR","-118.8603","45.42115"
"Sunbright,TN","-84.66994","36.24341"
"Tuttle,ND","-99.970526","47.132159"
"Jefferson,ME","-69.513293","44.220432"
"Union Town,OH","-84.31154","39.868909"
"Jonesport,ME","-67.59833","44.53286"
"Bishop Auckland, Durham,","-1.6752864","54.6640762"
"Hemsby , Norfolk,","1.6839904","52.6970975"
"McGrady,NC","-81.200766","36.307698"
"Sumner,IL","-87.863812","38.717105"
"Dinosaur Colorado,CO","-107.54004","40.51426"
"Mamaroneck,NY","-73.738779","40.949199"
"Lawrenceville,GA","-84.103226","33.929464"
"Fort Washakie,WY","-108.879125","43.059931"
"Calaveras Big Trees,CA","-121.452265","37.699971"
"Crandall,IN","-86.06636","38.28757"
"Dadeville,AL","-85.744428","32.794796"
"Imperial Beach,CA","-117.117351","32.578991"
"Depoe Bay,OR","-124.050272","44.832205"
"Landrum,SC","-82.18928","35.17511"
"Milanville,PA","-75.118513","41.667024"
"Watsonville,CA","-121.74696","36.98025"
"Frost Proof,FL","-81.764743","27.749273"
"Wimberley,TX","-98.031713","30.012441"
"Oregon,WI","-89.389642","42.933918"
"Rio Hondo,TX","-97.565494","26.252266"
"Sioux Falls,SD","-97.595227","44.010702"
"McFall,MO","-94.223134","40.111077"
"White Sand Missile Range - North Ocuro Peak,NM","-105.22727","35.592059"
"Eastham,MA","-69.97391","41.83011"
"Port Everglades,FL","-80.127267","26.097032"
"Illinois State line,IN","-87.530079","39.544311"
"Fristo,MO","-93.19905","38.834693"
"Tuba City,AZ","-111.241773","36.132723"
"Boone,NC","-81.699784","36.222156"
"Ellwood city,PA","-80.28645","40.86173"
"Hazen,NV","-119.046273","39.565192"
"Bay Minette,AL","-87.77305","30.88296"
"Mendota Heights,MN","-93.100947","44.894315"
"Lincoln,NM","-105.38387","33.49203"
"Barberton,OH","-81.621195","41.019655"
"Cotton,MN","-92.435223","47.152067"
"Hurley,SD","-97.141677","43.278943"
"Coudersport,PA","-77.956692","41.776165"
"Columbia,NJ","-75.09268","40.92621"
"Onawa,IA","-96.129525","42.021131"
"West Liberty,KY","-83.25962","37.92148"
"North Port,MI","-86.228867","44.63513"
"Sidney,ME","-69.728934","44.413123"
"Jefferson County,WI","-89.331477","43.246738"
"Concord,CA","-122.022872","37.953672"
"Huntington,NY","-73.410218","40.867647"
"Monroe,GA","-83.701264","33.788322"
"Hollis,NH","-71.59174","42.74314"
"Linoir City,TN","-84.205759","35.732687"
"Kinderhook,MI","-85.005242","41.796717"
"Tarkio,MO","-95.37776","40.44028"
"Corrales,NM","-106.60669","35.23782"
"Maybrook,NY","-74.21765","41.48398"
"Fort Mill,SC","-80.928116","35.006991"
"Silver Lake,KS","-95.86381","39.151302"
"Hook Hampshire,","-1.2778009","50.8453602"
"Bigfork,MT","-114.09009","48.0737"
"Ward,AR","-91.905266","34.988267"
"Hercules,CA","-122.262101","38.008343"
"Brentwood,NH","-71.072837","42.978698"
"Montcalm County,MI","-82.99611","43.942679"
"Peru,NY","-76.417239","43.106266"
"Lewiston,ID","-116.860852","46.3646"
"Beacon Falls,CT","-73.058835","41.435134"
"Parkesburg,PA","-75.91939","39.95872"
"Brook Park,OH","-81.832107","41.401"
"New Concord,OH","-81.767017","40.024342"
"Clinton,NY","-75.382414","43.036697"
"Deweese,NE","-98.140015","40.35398"
"Johnstown,PA","-78.914292","40.328742"
"Wahiawa,HI","-158.047735","21.5324"
"Springdfield,OR","-123.033705","44.075372"
"Cape May Court House,NJ","-74.78056","39.137841"
"Center Harbor,NH","-71.466212","43.69387"
"Great Falls,MT","-111.300808","47.500235"
"Brandon,FL","-82.451959","28.119579"
"Amityville,NY","-73.411866","40.686249"
"Oak Creek,WI","-87.89198","42.886266"
"Thompson,UT","-109.435768","39.243399"
"Clarendon,NY","-78.231338","43.381027"
"Winthrop,WA","-120.372447","48.500635"
"Island Park,NY","-73.654724","40.606953"
"Alto,GA","-83.571657","34.444832"
"Los Feliz,CA","-118.377286","37.520013"
"Swanzey,NH","-72.330145","42.841079"
"Oakvale,WV","-81.105803","37.416395"
"Weymouth Dorset,","-2.4565613","50.6190273"
"Union,WA","-123.074952","47.336838"
"Fort Riley,KS","-96.837821","39.113738"
"Anza,CA","-116.679174","33.524988"
"Olive Hill,TN","-88.053366","35.264369"
"Bossier City,LA","-93.699378","32.573112"
"Cloverdale,OR","-121.216724","44.283326"
"Brock,TX","-94.780568","31.189442"
"Easton,MD","-76.051486","38.800714"
"Otley,IA","-93.030605","41.426958"
"Sommerset,OH","-82.255089","39.758496"
"Paso Robles,CA","-120.700313","35.640598"
"Rural El Paso,IL","-88.305163","41.769335"
"Bulverde,TX","-98.46263","29.776691"
"La Mirada,CA","-118.298662","33.786594"
"Roseville,CA","-121.25603","38.74073"
"National City,CA","-117.084353","32.671194"
"Verbena,AL","-86.51137","32.74985"
"Greenlee County,AZ","-109.382978","35.165412"
"Boothbay Harbor,ME","-69.62324","43.85559"
"South Tucson,AZ","-110.968425","32.199521"
"Shelburne Falls,MA","-72.758781","42.588812"
"San Gabriel Valley,CA","-118.090987","34.103396"
"Jamesville,NY","-76.057658","42.966136"
"Saint Johns,AZ","-109.36093","34.50587"
"Helena,OK","-98.271091","36.546639"
"Susquehanna,PA","-75.664856","41.957087"
"Hudson,SD","-96.4542","43.13026"
"Manotowish Waters,WI","-89.842128","46.114833"
"Tapiola,MI","-88.626518","46.924653"
"Altmar,NY","-75.988154","43.497512"
"Davie,FL","-80.275056","26.067529"
"Mt. Charleston,NV","-115.137397","36.044674"
"Port Allegany,PA","-78.27974","41.8109"
"Foster City,CA","-122.271079","37.558547"
"Connelly Springs,NC","-81.513426","35.742909"
"Denver International Airport,CO","-105.020537","39.770206"
"Marshfield,MA","-70.710744","42.111805"
"El Centro,AZ","-111.549128","32.755373"
"Madison,NJ","-74.423019","40.7582"
"Searsport,ME","-68.933051","44.489412"
"Cadillac,MI","-85.549093","44.335278"
"San Marino,CA","-118.112911","34.122671"
"Wipholt,MN","-94.36526","47.048845"
"Selfridge Air National Guard,MI","-88.361604","46.834441"
"Morgan Hill,CA","-121.681557","37.130238"
"Falmouth,KY","-84.318142","38.637848"
"Tulelake,CA","-121.58865","41.93519"
"Ft. Mitchell,KY","-84.557036","38.998902"
"Baker,NV","-114.243831","38.955899"
"Crystal River,FL","-82.572703","28.867027"
"Seven Devils,NC","-81.943352","36.026471"
"Poquoson,VA","-76.365419","37.132326"
"Kildare,TX","-94.24824","32.94319"
"Revere,MN","-95.355744","44.23913"
"Little Dixie Lake,MO","-92.182868","37.843525"
"Eden Mills,VT","-72.479642","44.701158"
"Montour Falls,NY","-76.841852","42.358866"
"Eagle Pass,TX","-100.312766","28.781057"
"Kansas,OK","-94.79773","36.20509"
"Comstock,MI","-85.529858","42.245412"
"Delray Beach Florida,FL","-80.098719","26.445597"
"Atco,NJ","-74.866534","39.760048"
"Salyersville,KY","-83.029761","37.732536"
"Lake View area,OR","-120.344869","42.18867"
"West Peabody,MA","-70.993941","42.545928"
"Hamstead,NC","-80.923109","35.286299"
"North Jackson,OH","-80.86694","41.075435"
"Stevensville,MT","-114.08288","46.50742"
"Kemah,TX","-95.02048","29.54273"
"Soquel,CA","-121.94972","37.031948"
"Devore,CA","-117.401437","34.216396"
"Ruthven,IA","-94.855389","43.130459"
"California Hot Springs,CA","-118.656086","35.881776"
"Brownstowns,MI","-83.034399","43.139331"
"Riveside,CA","-122.282046","38.313835"
"Layton,UT","-111.92614","41.088889"
"Mobile,AL","-88.103184","30.701142"
"Boss,MO","-91.1893","37.6431"
"Clinton,MO","-93.785012","38.401811"
"Mt Vernon,MO","-93.820354","37.094411"
"Malibu, West,CA","-116.502391","33.793252"
"New Richmond,WI","-92.496993","45.090925"
"Newbury,OH","-81.273831","41.456099"
"Tioga Pass,CA","-121.7943","39.723669"
"Hudson,MI","-84.35384","41.85505"
"Cabins,WV","-79.20532","38.999"
"VanCleave,MS","-88.758742","30.405229"
"Trinidad,CA","-124.14312","41.05929"
"Vail,CO","-106.308296","39.675999"
"Woolwich,ME","-69.764378","43.938696"
"Northfield,NJ","-74.324594","40.774267"
"Eden,ID","-114.246706","42.586804"
"Weidman,MI","-84.977751","43.67589"
"Butler,NJ","-74.426148","40.998797"
"East Peoria,IL","-89.5801","40.66615"
"Elm Mott,TX","-97.11457","31.699922"
"Buffalo,WY","-106.561068","44.122611"
"Fairview,NC","-82.404704","35.529188"
"Cannon,NY","-73.429521","42.432901"
"Coatsville,IN","-86.235244","39.263921"
"Rutherfordton,NC","-82.004874","35.339729"
"Butte Meadows,CA","-121.551086","40.081271"
"Funks Grove,IL","-89.114528","40.363649"
"Barton,VT","-72.199084","44.73663"
"Palmetto Bay,FL","-80.324775","25.621772"
"Chesapeake Bay,MD","-76.535747","38.667698"
"Waldport,OR","-123.980384","44.395907"
"Lindstrom,MN","-92.84799","45.38941"
"Monticello,KY","-84.8254","36.8674"
"Mount Clemens,MI","-82.877669","42.597984"
"Taneytown,MD","-77.169055","39.657449"
"Collins,MS","-89.578002","31.652811"
"Molalla,OR","-122.565028","45.078408"
"Peebles,OH","-83.40575","38.94896"
"Chestnutridge,MO","-93.229058","36.83595"
"Youngsville,NM","-106.55642","36.18752"
"Ontonagon,MI","-89.334696","46.73807"
"Green Mountain,NC","-82.25068","36.00484"
"Opihikao,HI","-154.883333","19.429722"
"Jacob Lake,AZ","-112.836996","36.856316"
"Sant Monica,CA","-118.49752","34.014517"
"Ferrisburg,VT","-73.256629","44.210886"
"Kouts,IN","-87.066825","41.301319"
"Noble,OK","-97.276226","35.152314"
"Sun Valley,CA","-118.365856","34.230854"
"Fort Wayn,IN","-85.183695","41.190391"
"Monument Valley,AZ","-109.558178","31.356945"
"Raritan Township,NJ","-74.641975","40.570886"
"Volo,IL","-88.167861","42.326133"
"East Brunswick,NJ","-74.421695","40.427697"
"Elmwood Pk,IL","-89.991016","40.712292"
"Bath County,VA","-77.316768","38.637985"
"Thompson's Station,TN","-86.891286","35.809026"
"Riggins,ID","-116.351079","45.400163"
"Yosemite Forest,CA","-119.644267","37.54726"
"Catalina Island,CA","-122.85407","39.025923"
"Wakeeney,KS","-99.888083","39.020792"
"Maiden,NC","-81.162793","35.588869"
"Smarr,GA","-83.876108","32.989503"
"Belt,MT","-110.884712","47.319621"
"Johnson City,TX","-98.405866","30.21577"
"Casey,IL","-87.954456","39.293482"
"Beaver,OK","-100.51773","36.834113"
"Wanamingo,MN","-92.812034","44.272099"
"Cinebar,WA","-122.568709","46.579292"
"enfield,CT","-72.557731","41.984646"
"Monticello,GA","-83.698508","33.337906"
"Orange County,FL","-84.986229","29.719739"
"San  Carlos,CA","-122.272556","37.496461"
"Webster,NY","-77.454075","43.21821"
"Leavenworth,KS","-94.982216","39.279656"
"South Bend,WA","-123.834262","46.588006"
"Biscoe,NC","-79.77976","35.35986"
"Anna,OH","-84.203271","40.407239"
"Creston,NC","-81.62372","36.4279"
"Santa Ysabel,CA","-116.67308","33.10921"
"Windermere,FL","-81.543979","28.481031"
"Ravenel,SC","-80.224756","32.787774"
"Shorewood,WI","-87.887585","43.089179"
"Broomfield,CO","-105.002506","39.909994"
"Wellington,AL","-85.89275","33.8226"
"Fort Lee,VA","-77.33279","37.23503"
"Anoka,MN","-93.418574","45.282482"
"Fresno,CA","-119.734947","36.862603"
"Wellington Lake,CO","-105.013294","40.704037"
"Whately,MA","-72.652511","42.442673"
"Northwest Reno,NV","-119.857242","39.640614"
"Fort Huachuca,AZ","-110.318682","31.559131"
"Crittenden,KY","-84.60522","38.78284"
"Melvern,KS","-95.611239","38.499728"
"Sharpsville,IN","-86.118782","40.354088"
"Vinton,IA","-91.987332","42.087347"
"Wade,NC","-78.745001","35.142518"
"Coeur d'Alene,ID","-116.654109","47.691736"
"San-Carlos mountains,AZ","-110.452473","33.352713"
"Quartzsite,AZ","-114.192454","33.729219"
"So. Cal.,CA","-120.979266","38.893687"
"Waverly,NY","-76.52717","42.01035"
"Plaistow,NH","-71.09478","42.83648"
"Washington Courthouse,OH","-83.35301","39.446294"
"Beech Creek,PA","-77.5886","41.0759"
"Polk County,WI","-88.348038","42.545394"
"Little River,SD","-103.296849","45.834423"
"Lagrange,OH","-82.119671","41.258201"
"DeBary,FL","-81.310355","28.879389"
"Elysburg,PA","-76.550811","40.859435"
"Copiague,NY","-73.394762","40.68022"
"Berlin Heights,OH","-82.459915","41.338364"
"Holt,MO","-94.34217","39.45278"
"Leadville,CO","-106.35833","39.21753"
"Omaha,NE","-96.171104","41.291736"
"Clinton,SC","-81.893558","34.43492"
"Fox Chapel,PA","-75.389481","40.58423"
"Pie Town,NM","-108.13478","34.29839"
"North Long Beach,CA","-118.185625","33.860016"
"Burlington,MA","-71.201539","42.504844"
"Doyleville,CO","-106.609477","38.45166"
"Tavernier,FL","-80.50319","25.02947"
"Valdez,AK","-146.34833","61.13083"
"Carmel,LA","-93.620735","32.087384"
"Inez,KY","-82.533718","37.8754"
"Westport,CT","-73.343261","41.144496"
"Midland,TX","-102.081464","31.992384"
"Fraser,MI","-82.949421","42.538702"
"Braddock Hills,PA","-78.844785","41.661372"
"Denton,NE","-96.850518","40.719464"
"Rotterdam,NY","-73.95375","42.77856"
"Rogersville,AL","-87.321426","34.844868"
"Salyer,CA","-123.58449","40.89013"
"Smithfield,PA","-79.80783","39.80313"
"Westboro,MO","-95.321135","40.536073"
"East Northport,NY","-73.314561","40.856997"
"Delta,UT","-112.526542","39.247056"
"Carrol Stream,IL","-88.104325","41.928788"
"Layton, Roy, Ogden areas,UT","-111.978035","41.252282"
"Clearfield,PA","-75.346848","40.800929"
"Whitney,TX","-97.346289","31.971321"
"Friday Harbor,WA","-123.068323","48.538181"
"Swiss,MO","-91.471273","38.562825"
"Lovettsville,VA","-77.659636","39.220432"
"New Braunfels,TX","-98.070726","29.696878"
"Davenport,CA","-122.24338","37.097536"
"New York Mills,MN","-95.366068","46.491294"
"St. Cloud,MN","-92.268189","43.7055"
"Newberry,OH","-82.345415","41.4268"
"Wembley, London,","-0.2919185","51.5551066"
"Lee,NH","-70.91842","43.117346"
"Brewer,ME","-68.76142","44.79674"
"Doylestown,OH","-81.69652","40.97005"
"Bayville,NJ","-74.15486","39.90929"
"Mt. Pleasant,IA","-91.573713","40.994595"
"Ozark,MO","-93.20602","37.02089"
"Sonisidro,CA","-117.044509","32.552337"
"Ironwood,MI","-90.167111","46.479574"
"Luverne,AL","-86.291595","31.754655"
"Greensburg,KY","-85.519334","37.27586"
"Gurdon,AR","-93.129994","33.930011"
"Cocoa Beach,NY","-72.663335","40.839903"
"Carthage,IN","-85.552199","39.735455"
"Concordia,KS","-97.656764","39.551634"
"East Chicago,IN","-87.46149","41.640835"
"Waynesville,GA","-81.78928","31.22939"
"Saint Louis,MO","-90.19231","38.631501"
"Cresson,PA","-78.58946","40.470718"
"Clay,NY","-76.17243","43.1859"
"Hermitage,TN","-86.583994","36.153572"
"Montgomery,NY","-74.23682","41.52759"
"Green Township,PA","-75.274913","41.331701"
